vessel_type,displacement,heading,CXw,CYw,CMw,CXc,CYc,CMc,vessel_name,loa,beam,draft
VLCC,250000,165.0,-0.8193332436601614,0.24587809284739495,-0.1250000000000001,-0.9159258262890682,0.258819045102521,-0.14000000000000012,Sample VLCC 1,330,60,20.0
VLCC,250000,180.0,-0.85,1.1634144591899854e-16,-6.123233995736766e-17,-0.95,1.2246467991473532e-16,-6.858022075225179e-17,Sample VLCC 1,330,60,20.0
VLCC,300000,0.0,0.9500000000000001,0.0,0.0,1.05,0.0,0.0,Sample VLCC 1,330,60,22.0
VLCC,300000,15.0,0.9193332436601616,0.2458780928473947,0.12499999999999999,1.0159258262890682,0.25881904510252074,0.13999999999999999,Sample VLCC 1,330,60,22.0
VLCC,300000,30.0,0.8294228634059949,0.4749999999999999,0.21650635094610965,0.9160254037844388,0.49999999999999994,0.24248711305964282,Sample VLCC 1,330,60,22.0
VLCC,300000,45.0,0.6863961030678929,0.6717514421272202,0.25,0.7571067811865476,0.7071067811865476,0.28,Sample VLCC 1,330,60,22.0
VLCC,300000,60.0,0.5000000000000001,0.8227241335952167,0.21650635094610968,0.5500000000000002,0.8660254037844386,0.24248711305964285,Sample VLCC 1,330,60,22.0
VLCC,300000,75.0,0.28293714059226865,0.9176295349746149,0.12499999999999999,0.30881904510252073,0.9659258262890683,0.13999999999999999,Sample VLCC 1,330,60,22.0
VLCC,300000,90.0,0.05000000000000006,0.95,3.061616997868383e-17,0.050000000000000065,1.0,3.4290110376125894e-17,Sample VLCC 1,330,60,22.0
VLCC,300000,105.0,-0.1829371405922688,0.9176295349746149,-0.12500000000000003,-0.20881904510252086,0.9659258262890683,-0.14000000000000004,Sample VLCC 1,330,60,22.0
VLCC,300000,120.0,-0.3999999999999998,0.8227241335952168,-0.21650635094610962,-0.4499999999999998,0.8660254037844387,-0.2424871130596428,Sample VLCC 1,330,60,22.0
VLCC,300000,135.0,-0.5863961030678927,0.6717514421272202,-0.25,-0.6571067811865474,0.7071067811865476,-0.28,Sample VLCC 1,330,60,22.0
VLCC,300000,150.0,-0.7294228634059948,0.4749999999999999,-0.21650635094610965,-0.8160254037844387,0.49999999999999994,-0.24248711305964282,Sample VLCC 1,330,60,22.0
VLCC,300000,165.0,-0.8193332436601614,0.24587809284739495,-0.1250000000000001,-0.9159258262890682,0.258819045102521,-0.14000000000000012,Sample VLCC 1,330,60,22.0
VLCC,300000,180.0,-0.85,1.1634144591899854e-16,-6.123233995736766e-17,-0.95,1.2246467991473532e-16,-6.858022075225179e-17,Sample VLCC 1,330,60,22.0
VLCC,350000,0.0,0.9500000000000001,0.0,0.0,1.05,0.0,0.0,Sample VLCC 1,330,60,24.0
VLCC,350000,15.0,0.9193332436601616,0.2458780928473947,0.12499999999999999,1.0159258262890682,0.25881904510252074,0.13999999999999999,Sample VLCC 1,330,60,24.0
VLCC,350000,30.0,0.8294228634059949,0.4749999999999999,0.21650635094610965,0.9160254037844388,0.49999999999999994,0.24248711305964282,Sample VLCC 1,330,60,24.0
VLCC,350000,45.0,0.6863961030678929,0.6717514421272202,0.25,0.7571067811865476,0.7071067811865476,0.28,Sample VLCC 1,330,60,24.0
VLCC,350000,60.0,0.5000000000000001,0.8227241335952167,0.21650635094610968,0.5500000000000002,0.8660254037844386,0.24248711305964285,Sample VLCC 1,330,60,24.0
VLCC,350000,75.0,0.28293714059226865,0.9176295349746149,0.12499999999999999,0.30881904510252073,0.9659258262890683,0.13999999999999999,Sample VLCC 1,330,60,24.0
VLCC,350000,90.0,0.05000000000000006,0.95,3.061616997868383e-17,0.050000000000000065,1.0,3.4290110376125894e-17,Sample VLCC 1,330,60,24.0
VLCC,350000,105.0,-0.1829371405922688,0.9176295349746149,-0.12500000000000003,-0.20881904510252086,0.9659258262890683,-0.14000000000000004,Sample VLCC 1,330,60,24.0
VLCC,350000,120.0,-0.3999999999999998,0.8227241335952168,-0.21650635094610962,-0.4499999999999998,0.8660254037844387,-0.2424871130596428,Sample VLCC 1,330,60,24.0
VLCC,350000,135.0,-0.5863961030678927,0.6717514421272202,-0.25,-0.6571067811865474,0.7071067811865476,-0.28,Sample VLCC 1,330,60,24.0
VLCC,350000,150.0,-0.7294228634059948,0.4749999999999999,-0.21650635094610965,-0.8160254037844387,0.49999999999999994,-0.24248711305964282,Sample VLCC 1,330,60,24.0
VLCC,350000,165.0,-0.8193332436601614,0.24587809284739495,-0.1250000000000001,-0.9159258262890682,0.258819045102521,-0.14000000000000012,Sample VLCC 1,330,60,24.0
VLCC,350000,180.0,-0.85,1.1634144591899854e-16,-6.123233995736766e-17,-0.95,1.2246467991473532e-16,-6.858022075225179e-17,Sample VLCC 1,330,60,24.0
Suezmax,150000,0.0,0.9500000000000001,0.0,0.0,1.05,0.0,0.0,Sample Suezmax 1,275,48,16.0
Suezmax,150000,15.0,0.9193332436601616,0.2458780928473947,0.12499999999999999,1.0159258262890682,0.25881904510252074,0.13999999999999999,Sample Suezmax 1,275,48,16.0
Suezmax,150000,30.0,0.8294228634059949,0.4749999999999999,0.21650635094610965,0.9160254037844388,0.49999999999999994,0.24248711305964282,Sample Suezmax 1,275,48,16.0
Suezmax,150000,45.0,0.6863961030678929,0.6717514421272202,0.25,0.7571067811865476,0.7071067811865476,0.28,Sample Suezmax 1,275,48,16.0
Suezmax,150000,60.0,0.5000000000000001,0.8227241335952167,0.21650635094610968,0.5500000000000002,0.8660254037844386,0.24248711305964285,Sample Suezmax 1,275,48,16.0
Suezmax,150000,75.0,0.28293714059226865,0.9176295349746149,0.12499999999999999,0.30881904510252073,0.9659258262890683,0.13999999999999999,Sample Suezmax 1,275,48,16.0
Suezmax,150000,90.0,0.05000000000000006,0.95,3.061616997868383e-17,0.050000000000000065,1.0,3.4290110376125894e-17,Sample Suezmax 1,275,48,16.0
Suezmax,150000,105.0,-0.1829371405922688,0.9176295349746149,-0.12500000000000003,-0.20881904510252086,0.9659258262890683,-0.14000000000000004,Sample Suezmax 1,275,48,16.0
Suezmax,150000,120.0,-0.3999999999999998,0.8227241335952168,-0.21650635094610962,-0.4499999999999998,0.8660254037844387,-0.2424871130596428,Sample Suezmax 1,275,48,16.0
Suezmax,150000,135.0,-0.5863961030678927,0.6717514421272202,-0.25,-0.6571067811865474,0.7071067811865476,-0.28,Sample Suezmax 1,275,48,16.0
Suezmax,150000,150.0,-0.7294228634059948,0.4749999999999999,-0.21650635094610965,-0.8160254037844387,0.49999999999999994,-0.24248711305964282,Sample Suezmax 1,275,48,16.0
Suezmax,150000,165.0,-0.8193332436601614,0.24587809284739495,-0.1250000000000001,-0.9159258262890682,0.258819045102521,-0.14000000000000012,Sample Suezmax 1,275,48,16.0
Suezmax,150000,180.0,-0.85,1.1634144591899854e-16,-6.123233995736766e-17,-0.95,1.2246467991473532e-16,-6.858022075225179e-17,Sample Suezmax 1,275,48,16.0
Suezmax,180000,0.0,0.9500000000000001,0.0,0.0,1.05,0.0,0.0,Sample Suezmax 1,275,48,17.2
Suezmax,180000,15.0,0.9193332436601616,0.2458780928473947,0.12499999999999999,1.0159258262890682,0.25881904510252074,0.13999999999999999,Sample Suezmax 1,275,48,17.2
Suezmax,180000,30.0,0.8294228634059949,0.4749999999999999,0.21650635094610965,0.9160254037844388,0.49999999999999994,0.24248711305964282,Sample Suezmax 1,275,48,17.2
Suezmax,180000,45.0,0.6863961030678929,0.6717514421272202,0.25,0.7571067811865476,0.7071067811865476,0.28,Sample Suezmax 1,275,48,17.2
Suezmax,180000,60.0,0.5000000000000001,0.8227241335952167,0.21650635094610968,0.5500000000000002,0.8660254037844386,0.24248711305964285,Sample Suezmax 1,275,48,17.2
Suezmax,180000,75.0,0.28293714059226865,0.9176295349746149,0.12499999999999999,0.30881904510252073,0.9659258262890683,0.13999999999999999,Sample Suezmax 1,275,48,17.2
Suezmax,180000,90.0,0.05000000000000006,0.95,3.061616997868383e-17,0.050000000000000065,1.0,3.4290110376125894e-17,Sample Suezmax 1,275,48,17.2
Suezmax,180000,105.0,-0.1829371405922688,0.9176295349746149,-0.12500000000000003,-0.20881904510252086,0.9659258262890683,-0.14000000000000004,Sample Suezmax 1,275,48,17.2
Suezmax,180000,120.0,-0.3999999999999998,0.8227241335952168,-0.21650635094610962,-0.4499999999999998,0.8660254037844387,-0.2424871130596428,Sample Suezmax 1,275,48,17.2
Suezmax,180000,135.0,-0.5863961030678927,0.6717514421272202,-0.25,-0.6571067811865474,0.7071067811865476,-0.28,Sample Suezmax 1,275,48,17.2
Suezmax,180000,150.0,-0.7294228634059948,0.4749999999999999,-0.21650635094610965,-0.8160254037844387,0.49999999999999994,-0.24248711305964282,Sample Suezmax 1,275,48,17.2
Suezmax,180000,165.0,-0.8193332436601614,0.24587809284739495,-0.1250000000000001,-0.9159258262890682,0.258819045102521,-0.14000000000000012,Sample Suezmax 1,275,48,17.2
Suezmax,180000,180.0,-0.85,1.1634144591899854e-16,-6.123233995736766e-17,-0.95,1.2246467991473532e-16,-6.858022075225179e-17,Sample Suezmax 1,275,48,17.2
Suezmax,200000,0.0,0.9500000000000001,0.0,0.0,1.05,0.0,0.0,Sample Suezmax 1,275,48,18.0
Suezmax,200000,15.0,0.9193332436601616,0.2458780928473947,0.12499999999999999,1.0159258262890682,0.25881904510252074,0.13999999999999999,Sample Suezmax 1,275,48,18.0
Suezmax,200000,30.0,0.8294228634059949,0.4749999999999999,0.21650635094610965,0.9160254037844388,0.49999999999999994,0.24248711305964282,Sample Suezmax 1,275,48,18.0
Suezmax,200000,45.0,0.6863961030678929,0.6717514421272202,0.25,0.7571067811865476,0.7071067811865476,0.28,Sample Suezmax 1,275,48,18.0
Suezmax,200000,60.0,0.5000000000000001,0.8227241335952167,0.21650635094610968,0.5500000000000002,0.8660254037844386,0.24248711305964285,Sample Suezmax 1,275,48,18.0
Suezmax,200000,75.0,0.28293714059226865,0.9176295349746149,0.12499999999999999,0.30881904510252073,0.9659258262890683,0.13999999999999999,Sample Suezmax 1,275,48,18.0
Suezmax,200000,90.0,0.05000000000000006,0.95,3.061616997868383e-17,0.050000000000000065,1.0,3.4290110376125894e-17,Sample Suezmax 1,275,48,18.0
Suezmax,200000,105.0,-0.1829371405922688,0.9176295349746149,-0.12500000000000003,-0.20881904510252086,0.9659258262890683,-0.14000000000000004,Sample Suezmax 1,275,48,18.0
Suezmax,200000,120.0,-0.3999999999999998,0.8227241335952168,-0.21650635094610962,-0.4499999999999998,0.8660254037844387,-0.2424871130596428,Sample Suezmax 1,275,48,18.0
Suezmax,200000,135.0,-0.5863961030678927,0.6717514421272202,-0.25,-0.6571067811865474,0.7071067811865476,-0.28,Sample Suezmax 1,275,48,18.0
Suezmax,200000,150.0,-0.7294228634059948,0.4749999999999999,-0.21650635094610965,-0.8160254037844387,0.49999999999999994,-0.24248711305964282,Sample Suezmax 1,275,48,18.0
Suezmax,200000,165.0,-0.8193332436601614,0.24587809284739495,-0.1250000000000001,-0.9159258262890682,0.258819045102521,-0.14000000000000012,Sample Suezmax 1,275,48,18.0
Suezmax,200000,180.0,-0.85,1.1634144591899854e-16,-6.123233995736766e-17,-0.95,1.2246467991473532e-16,-6.858022075225179e-17,Sample Suezmax 1,275,48,18.0
Aframax,100000,0.0,0.9500000000000001,0.0,0.0,1.05,0.0,0.0,Sample Aframax 1,245,42,14.0
Aframax,100000,15.0,0.9193332436601616,0.2458780928473947,0.12499999999999999,1.0159258262890682,0.25881904510252074,0.13999999999999999,Sample Aframax 1,245,42,14.0
Aframax,100000,30.0,0.8294228634059949,0.4749999999999999,0.21650635094610965,0.9160254037844388,0.49999999999999994,0.24248711305964282,Sample Aframax 1,245,42,14.0
Aframax,100000,45.0,0.6863961030678929,0.6717514421272202,0.25,0.7571067811865476,0.7071067811865476,0.28,Sample Aframax 1,245,42,14.0
Aframax,100000,60.0,0.5000000000000001,0.8227241335952167,0.21650635094610968,0.5500000000000002,0.8660254037844386,0.24248711305964285,Sample Aframax 1,245,42,14.0
Aframax,100000,75.0,0.28293714059226865,0.9176295349746149,0.12499999999999999,0.30881904510252073,0.9659258262890683,0.13999999999999999,Sample Aframax 1,245,42,14.0
Aframax,100000,90.0,0.05000000000000006,0.95,3.061616997868383e-17,0.050000000000000065,1.0,3.4290110376125894e-17,Sample Aframax 1,245,42,14.0
Aframax,100000,105.0,-0.1829371405922688,0.9176295349746149,-0.12500000000000003,-0.20881904510252086,0.9659258262890683,-0.14000000000000004,Sample Aframax 1,245,42,14.0
Aframax,100000,120.0,-0.3999999999999998,0.8227241335952168,-0.21650635094610962,-0.4499999999999998,0.8660254037844387,-0.2424871130596428,Sample Aframax 1,245,42,14.0
Aframax,100000,135.0,-0.5863961030678927,0.6717514421272202,-0.25,-0.6571067811865474,0.7071067811865476,-0.28,Sample Aframax 1,245,42,14.0
Aframax,100000,150.0,-0.7294228634059948,0.4749999999999999,-0.21650635094610965,-0.8160254037844387,0.49999999999999994,-0.24248711305964282,Sample Aframax 1,245,42,14.0
Aframax,100000,165.0,-0.8193332436601614,0.24587809284739495,-0.1250000000000001,-0.9159258262890682,0.258819045102521,-0.14000000000000012,Sample Aframax 1,245,42,14.0
Aframax,100000,180.0,-0.85,1.1634144591899854e-16,-6.123233995736766e-17,-0.95,1.2246467991473532e-16,-6.858022075225179e-17,Sample Aframax 1,245,42,14.0
Aframax,120000,0.0,0.9500000000000001,0.0,0.0,1.05,0.0,0.0,Sample Aframax 1,245,42,14.8
Aframax,120000,15.0,0.9193332436601616,0.2458780928473947,0.12499999999999999,1.0159258262890682,0.25881904510252074,0.13999999999999999,Sample Aframax 1,245,42,14.8
Aframax,120000,30.0,0.8294228634059949,0.4749999999999999,0.21650635094610965,0.9160254037844388,0.49999999999999994,0.24248711305964282,Sample Aframax 1,245,42,14.8
Aframax,120000,45.0,0.6863961030678929,0.6717514421272202,0.25,0.7571067811865476,0.7071067811865476,0.28,Sample Aframax 1,245,42,14.8
Aframax,120000,60.0,0.5000000000000001,0.8227241335952167,0.21650635094610968,0.5500000000000002,0.8660254037844386,0.24248711305964285,Sample Aframax 1,245,42,14.8
Aframax,120000,75.0,0.28293714059226865,0.9176295349746149,0.12499999999999999,0.30881904510252073,0.9659258262890683,0.13999999999999999,Sample Aframax 1,245,42,14.8
Aframax,120000,90.0,0.05000000000000006,0.95,3.061616997868383e-17,0.050000000000000065,1.0,3.4290110376125894e-17,Sample Aframax 1,245,42,14.8
Aframax,120000,105.0,-0.1829371405922688,0.9176295349746149,-0.12500000000000003,-0.20881904510252086,0.9659258262890683,-0.14000000000000004,Sample Aframax 1,245,42,14.8
Aframax,120000,120.0,-0.3999999999999998,0.8227241335952168,-0.21650635094610962,-0.4499999999999998,0.8660254037844387,-0.2424871130596428,Sample Aframax 1,245,42,14.8
Aframax,120000,135.0,-0.5863961030678927,0.6717514421272202,-0.25,-0.6571067811865474,0.7071067811865476,-0.28,Sample Aframax 1,245,42,14.8
Aframax,120000,150.0,-0.7294228634059948,0.4749999999999999,-0.21650635094610965,-0.8160254037844387,0.49999999999999994,-0.24248711305964282,Sample Aframax 1,245,42,14.8
Aframax,120000,165.0,-0.8193332436601614,0.24587809284739495,-0.1250000000000001,-0.9159258262890682,0.258819045102521,-0.14000000000000012,Sample Aframax 1,245,42,14.8
Aframax,120000,180.0,-0.85,1.1634144591899854e-16,-6.123233995736766e-17,-0.95,1.2246467991473532e-16,-6.858022075225179e-17,Sample Aframax 1,245,42,14.8
Aframax,140000,0.0,0.9500000000000001,0.0,0.0,1.05,0.0,0.0,Sample Aframax 1,245,42,15.6
Aframax,140000,15.0,0.9193332436601616,0.2458780928473947,0.12499999999999999,1.0159258262890682,0.25881904510252074,0.13999999999999999,Sample Aframax 1,245,42,15.6
Aframax,140000,30.0,0.8294228634059949,0.4749999999999999,0.21650635094610965,0.9160254037844388,0.49999999999999994,0.24248711305964282,Sample Aframax 1,245,42,15.6
Aframax,140000,45.0,0.6863961030678929,0.6717514421272202,0.25,0.7571067811865476,0.7071067811865476,0.28,Sample Aframax 1,245,42,15.6
Aframax,140000,60.0,0.5000000000000001,0.8227241335952167,0.21650635094610968,0.5500000000000002,0.8660254037844386,0.24248711305964285,Sample Aframax 1,245,42,15.6
Aframax,140000,75.0,0.28293714059226865,0.9176295349746149,0.12499999999999999,0.30881904510252073,0.9659258262890683,0.13999999999999999,Sample Aframax 1,245,42,15.6
Aframax,140000,90.0,0.05000000000000006,0.95,3.061616997868383e-17,0.050000000000000065,1.0,3.4290110376125894e-17,Sample Aframax 1,245,42,15.6
Aframax,140000,105.0,-0.1829371405922688,0.9176295349746149,-0.12500000000000003,-0.20881904510252086,0.9659258262890683,-0.14000000000000004,Sample Aframax 1,245,42,15.6
Aframax,140000,120.0,-0.3999999999999998,0.8227241335952168,-0.21650635094610962,-0.4499999999999998,0.8660254037844387,-0.2424871130596428,Sample Aframax 1,245,42,15.6
Aframax,140000,135.0,-0.5863961030678927,0.6717514421272202,-0.25,-0.6571067811865474,0.7071067811865476,-0.28,Sample Aframax 1,245,42,15.6
Aframax,140000,150.0,-0.7294228634059948,0.4749999999999999,-0.21650635094610965,-0.8160254037844387,0.49999999999999994,-0.24248711305964282,Sample Aframax 1,245,42,15.6
Aframax,140000,165.0,-0.8193332436601614,0.24587809284739495,-0.1250000000000001,-0.9159258262890682,0.258819045102521,-0.14000000000000012,Sample Aframax 1,245,42,15.6
Aframax,140000,180.0,-0.85,1.1634144591899854e-16,-6.123233995736766e-17,-0.95,1.2246467991473532e-16,-6.858022075225179e-17,Sample Aframax 1,245,42,15.6
